Sample_ID,Survey,Synoptic,Date,Time,DateTime,Sampler,Site,Theme,Flow_presence,Flow_state,Depth_CM,pH_UNIT,EC_US_CM,Temp_DEG_C,DO_PPM,DO_PCT,Canopy_PCT,DOC_PPM,TC_PPM,DIC_PPM,Cl_PPM,Br_PPM,NO3_PPM,PO4_PPM,SO4_PPM,NH4_PPB,NO3_PPB,SRP_PPB,TP_PPB,MnOES_PPM,AlOES_PPM,FeOES_PPM,CaOES_PPM,MgOES_PPM,SiOES_PPM,POES_PPM,NaOES_PPM,KOES_PPM,Be_PPB,Na_PPB,Al_PPB,Si_PPB,K_PPB,V_PPB,Cr_PPB,Mn_PPB,Fe_PPB,Co_PPB,Ni_PPB,Cu_PPB,Zn_PPB,As_PPB,Se_PPB,Sr_PPB,Y_PPB,Mo_PPB,Ag_PPB,Cd_PPB,Sn_PPB,Sb_PPB,Ba_PPB,La_PPB,Pr_PPB,Ce_PPB,Nd_PPB,Sm_PPB,Eu_PPB,Tb_PPB,Gd_PPB,Dy_PPB,Ho_PPB,Er_PPB,Tm_PPB,Yb_PPB,Lu_PPB,Tl_PPB,Pb_PPB,Th_PPB,U_PPB,Ti_PPB,W_PPB,Ca_PPB,Mg_PPB
WaDE_145,August_2023,Y,8/15/23,13:31:00,8/15/23 13:31,Brooks,Pinhook Branch,1,Y,F,NA,7.3,188,21.18,8.82,99.2,52,2.47,21.94,19.47,1.4,<DL,0.62,<DL,6.46,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003805985,1057.845914,11.75891875,3355.482414,1173.697481,0.119814373,<DL,14.87118917,25.54598652,0.034864266,0.430011519,<DL,<DL,0.200148434,0.062624205,25.20551879,0.052490035,0.164955368,<DL,<DL,<DL,0.009133027,14.53101009,0.02021863,0.007404447,0.053589459,0.036703803,0.014785913,0.005226418,0.001436642,0.010278006,0.008069164,0.001563997,0.004412132,0.000616158,0.004029195,0.000655609,0.008712905,<DL,0.000975777,0.091863088,0.018850954,<DL,22309.84638,3443.983833
WaDE_146,August_2023,Y,8/15/23,13:54:00,8/15/23 13:54,Brooks,EFK7.9,3,Y,F,NA,7.36,265,23.52,7.29,86.1,37,3.7,28.99,25.29,5.74,<DL,8.79,0.48,8.29,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,4704.394658,8.426767744,2159.351119,2091.394973,0.764710816,0.149760961,19.49123034,34.57018185,0.072965677,0.460001207,1.568453783,6.813982137,0.405426486,0.228829848,63.56847078,0.048533338,1.290959043,<DL,0.019437924,0.012924352,0.242087042,29.22402008,0.030203824,0.009909212,0.066072934,0.044082545,0.019045434,0.009017393,0.001522056,0.029233973,0.008620554,0.001607881,0.004842836,0.000738365,0.004522242,0.0007366,0.007174121,0.102037124,0.001537693,1.788036785,0.141086204,0.038317592,29930.67703,5053.660424
WaDE_147,August_2023,Y,8/15/23,14:20:00,8/15/23 14:20,Brooks,EFK5.4,3,Y,F,NA,7.4,263,23.66,7.32,86.6,35,4.07,29.43,25.36,5.7,<DL,8.77,0.64,8.27,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003913175,5024.733881,13.97098958,2660.998083,2195.771372,0.956757506,0.141481738,19.23304757,64.50888858,0.083486382,0.599432751,1.511145516,6.329752799,0.508172928,0.241007925,75.65516551,0.073608356,2.085038496,<DL,0.022502973,0.008558866,0.257020604,32.60250091,0.056808757,0.015557047,0.129420495,0.066895637,0.025727196,0.010231903,0.002010827,0.034678786,0.012420158,0.002317851,0.007505959,0.000916975,0.007354078,0.001057312,0.008352916,0.073153674,0.010773647,2.332851245,1.585921984,0.076495664,34841.81095,5705.177257
WaDE_148,August_2023,Y,8/15/23,14:35:00,8/15/23 14:35,Brooks,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,<DL,<DL,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,0.059743928,<DL,<DL,<DL,0.097704285,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,0.028601765,<DL,0.000867869,<DL,<DL,<DL,<DL
WaDE_149,August_2023,Y,8/15/23,14:55:00,8/15/23 14:55,Brooks,Bear Creek,3,Y,F,NA,7.59,286,22.91,8.48,98.8,61,4.34,33.29,28.95,5.21,<DL,5.44,<DL,9.2,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.007437913,3937.96229,13.99213364,4060.814484,1618.730411,0.472866528,0.07443055,41.09337833,102.9860114,0.09565486,0.620171626,0.104779436,0.81544898,0.422127922,0.202268867,92.09538662,0.125229753,0.42805281,<DL,0.007640417,<DL,0.055007016,63.4995392,0.087857087,0.028272033,0.17872947,0.121048927,0.048390677,0.019754091,0.00362994,0.030046764,0.02141585,0.004225711,0.011649091,0.001462954,0.009619522,0.001448626,0.006028152,0.03324711,0.012264097,15.86059959,1.759165097,0.016459268,37335.80245,8360.164933
WaDE_150,August_2023,Y,8/15/23,15:20:00,8/15/23 15:20,Brooks,EFK2.0,3,Y,F,NA,7.44,260,23.5,6.79,78.9,52,4,27.1,23.1,5.56,<DL,8.51,0.46,8.07,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004675122,4853.617785,23.5267506,2834.789011,2123.525872,0.897829022,0.13602043,22.5964106,70.88246783,0.085745132,0.568212447,1.119251917,2.477719975,0.497778697,0.19011246,76.18055602,0.082041799,1.788823124,<DL,0.021753602,0.007490447,0.200164121,36.90457582,0.06038843,0.019250622,0.14048581,0.083863763,0.028328102,0.012064407,0.002343763,0.031743504,0.01475358,0.002985051,0.008316838,0.001022485,0.00774664,0.001054378,0.008189894,0.220372989,0.013612783,5.264021766,1.551263305,0.059344129,33998.56139,6015.091285
WaDE_159,August_2023,Y,8/15/23,09:22:00,8/15/23 09:22,Herndon,BSL1.3,1,Y,F,NA,7.11,327.7,21.57,7.27,82.6,0,3.72,41.92,38.2,8.67,<DL,5.6,<DL,4.88,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004806981,3141.019223,3.040611195,3174.491233,1334.487863,0.570881618,0.193380298,28.45645917,30.8856185,0.068745274,0.233634663,0.855018894,2.644547839,0.3510813,0.298547545,85.67813067,0.063473859,0.289981003,<DL,0.006400871,<DL,0.190234598,52.2200502,0.039357238,0.011833201,0.070047169,0.052109594,0.027809258,0.014011094,0.001719298,0.012001363,0.010018442,0.001919551,0.0062216,0.000841285,0.006060722,0.000941932,0.005886494,0.063694688,0.002608564,0.300436153,0.155360769,0.008254678,52514.08707,9499.526669
WaDE_160,August_2023,Y,8/15/23,09:46:00,8/15/23 09:46,Herndon,BSL1.2,1,Y,F,NA,7.41,357.4,24.25,7.14,85.2,0,5.18,45.47,40.29,4.96,<DL,3.9,<DL,12.22,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003963444,4352.755368,16.92719549,3082.860563,2043.75935,0.869471893,0.318247138,28.62088616,37.56321094,0.154619127,0.479574993,2.595931453,6.290841758,0.528570598,0.289388703,141.1729081,0.064279418,0.690097574,<DL,0.009214769,<DL,0.321420633,59.75320342,0.03965167,0.011064327,0.083537294,0.047782156,0.028631734,0.015923676,0.001298595,0.010782905,0.008982274,0.002260796,0.006632311,0.001078929,0.007928258,0.001454973,0.009107151,0.104839258,0.007176029,0.52739367,0.331176222,0.024560475,63100.0653,7008.58149
WaDE_161,August_2023,Y,8/15/23,10:02:00,8/15/23 10:02,Herndon,BSL1.1,1,Y,F,NA,7.45,344.3,23.12,7.99,93.4,0,4.3,44.03,39.73,7.1,<DL,4.53,<DL,7.6,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004168183,3636.751452,17.98897353,3144.869919,1604.614939,0.692394379,0.242127785,40.50272017,37.81548127,0.098504732,0.508785067,1.524094683,5.108755928,0.446643422,0.285668476,109.9558053,0.058083201,0.447054867,<DL,0.007908215,0.006799967,0.252033843,56.0257636,0.033004413,0.010452073,0.062003215,0.042604335,0.028012689,0.014794386,0.001347288,0.009847992,0.008586186,0.002146949,0.005834025,0.000863088,0.005927478,0.001123574,0.0073772,0.084229966,0.003806323,0.404180994,0.279026227,0.014260233,57549.19321,8466.898411
WaDE_162,August_2023,Y,8/15/23,10:53:00,8/15/23 10:53,Herndon,BSL8,1,Y,F,NA,7.01,111.7,23.23,6.06,70.9,100,3.87,16.9,13.03,1.43,<DL,2.84,<DL,1.84,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,723.4570703,5.950216574,1984.954285,1673.864234,0.465094358,0.046948039,1.893660888,13.17888627,0.03660377,0.197749308,1.315889706,7.365827787,0.323385519,0.10214849,34.45493232,0.037115967,0.072403824,<DL,0.009708606,<DL,0.115311992,32.34640148,0.043864143,0.011109047,0.089842387,0.047740519,0.019737164,0.009178174,0.00114849,0.008389462,0.006517653,0.001274631,0.003982436,0.000524349,0.003256762,0.000454214,0.004614958,0.132065978,0.003553527,0.008385274,0.323209808,0.001813902,17719.55723,2452.479412
WaDE_163,August_2023,Y,8/15/23,11:18:00,8/15/23 11:18,Herndon,BSL4.1,1,Y,F,NA,7.18,276.9,22.89,5.04,58.7,98,4.65,40.95,36.3,2.24,<DL,0.98,<DL,3.13,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,1724.507011,6.931034153,2591.711956,1533.519276,0.553740915,0.081163485,7.289373744,17.66842438,0.062802071,0.291209881,2.198102161,3.831216796,0.54278579,0.143952594,82.79894998,0.048722018,0.153520021,<DL,0.007904638,<DL,0.228432275,38.41701282,0.040803795,0.011021802,0.100412221,0.046444761,0.02288159,0.011084978,0.00140912,0.009276107,0.007237256,0.001426474,0.004928205,0.000684221,0.0042065,0.000783855,0.004223944,0.113157713,0.004503799,0.150858994,0.159891589,0.006453829,48467.42528,5998.387361
WaDE_164,August_2023,Y,8/15/23,11:32:00,8/15/23 11:32,Herndon,BSL4.2,1,Y,F,NA,7.25,275.7,22.81,5.94,69.2,95,4.6,40.66,36.06,2.4,<DL,1.13,<DL,3.21,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,1937.471475,4.329085156,2608.590252,1549.283821,0.594849844,0.08183266,2.627751785,16.88626472,0.048903122,0.269807504,2.200881517,7.28383554,0.634064161,0.176422505,82.5099844,0.048315878,0.185555113,<DL,0.007805256,<DL,0.222300696,37.41879415,0.040509636,0.010229522,0.088126768,0.044620603,0.021684861,0.010674969,0.001377572,0.010229031,0.007662906,0.001445738,0.004487998,0.000618578,0.004230372,0.000692183,0.003743352,0.075527804,0.003284112,0.160091766,0.239421142,0.00780366,49657.24504,6054.273121
WaDE_165,August_2023,Y,8/15/23,11:58:00,8/15/23 11:58,Herndon,BSL7,1,N,P,NA,7.53,101.6,24.2,7.08,84.5,0,8.45,19.64,11.19,1.22,<DL,4.62,<DL,1.59,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004178428,665.8425129,20.41884248,1634.624107,2529.412531,0.748492832,0.082542671,3.725815506,32.95835153,0.076044697,0.269545726,2.10293695,3.016790118,0.372388946,0.159330183,42.47990241,0.094729048,0.171923801,<DL,0.005190005,<DL,0.117801809,32.15955546,0.108265648,0.031808647,0.220880967,0.139727724,0.040197743,0.01319958,0.003849123,0.027545426,0.022101736,0.003743189,0.011159094,0.001450941,0.010214718,0.00144342,0.004239547,0.185141759,0.012307569,0.033462328,0.868807388,0.014881191,15362.4082,2370.063453
WaDE_166,August_2023,Y,8/15/23,12:19:00,8/15/23 12:19,Herndon,BSL6,1,N,P,NA,6.53,309.2,23.18,1.78,20.8,100,7.59,NA,NA,1.61,<DL,2.6,<DL,2.26,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003537576,1240.285189,30.33305464,2305.193396,2606.775486,1.145983463,0.268883486,132.2764283,27.75392812,0.24847381,0.363324238,2.298103722,15.75652739,0.464062674,0.23839122,54.35225111,0.089494348,0.199055,<DL,0.014590323,<DL,0.226332777,45.53340309,0.112850704,0.033946494,0.307355026,0.140871825,0.039052119,0.016016117,0.003363694,0.024082152,0.017812121,0.003832538,0.009557132,0.001231073,0.006730404,0.001123632,0.010324805,0.284991582,0.006954064,0.032223457,0.486827392,0.022094292,27715.65002,3968.481924
WaDE_167,August_2023,Y,8/15/23,12:59:00,8/15/23 12:59,Herndon,BSL3.3,1,Y,F,NA,7.32,432.6,23.02,6.9,80.6,50,1.66,42.98,41.32,33.66,<DL,7.35,<DL,3.82,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.006239011,7416.085318,0.99646857,3684.864981,1065.072174,0.475635369,0.538320635,11.18022332,14.26365711,0.031898453,0.132312879,0.098791261,4.897296681,0.279021467,0.303407874,87.35987668,0.051962303,0.206254212,<DL,0.01018447,<DL,0.059913491,92.17705546,0.017937845,0.005180225,0.017354951,0.022463353,0.036376428,0.022515603,0.000795784,0.004590433,0.004970768,0.001123738,0.003487187,0.000543093,0.003407503,0.000626674,0.00807183,0.014668077,<DL,0.421157066,<DL,0.004111424,62567.81232,14781.33196
WaDE_168,August_2023,Y,8/15/23,13:16:00,8/15/23 13:16,Herndon,BSL3.2,1,Y,F,NA,7.11,315.32,19.36,7.91,86,50,1.43,40.27,38.84,4.11,<DL,8.92,<DL,4.62,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.00495455,2759.568645,3.807161201,3489.638907,655.0118964,0.43125072,0.19140732,8.620230283,15.56734141,0.040275853,0.165171345,<DL,2.205021159,0.17177393,0.454562152,75.04958298,0.059233176,0.082778536,<DL,0.002214119,<DL,0.116329183,38.50603991,0.028977042,0.008647864,0.029559141,0.039817266,0.022128864,0.010695949,0.001452304,0.009151119,0.008373505,0.001799354,0.005983505,0.000919801,0.006893558,0.001226872,0.004687295,<DL,0.002544638,0.230781365,0.288101092,0.001204528,49917.004,11925.30341
WaDE_169,August_2023,Y,8/15/23,13:32:00,8/15/23 13:32,Herndon,BSL3.1,1,Y,F,NA,7.36,392.2,21.84,7.4,84.4,80,1.68,39.94,38.26,23.9,<DL,7.56,<DL,4.04,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004064747,5674.36674,0.993542012,3603.626166,908.6979856,0.46643369,0.381053784,11.33769339,14.02725323,0.054001515,0.154673924,0.078556065,2.715574397,0.241723299,0.444401252,82.37635419,0.054359763,0.164210558,<DL,0.009576103,<DL,0.080618273,71.43453945,0.023183937,0.005883649,0.029885063,0.027668892,0.031880109,0.018498515,0.001007213,0.006421629,0.005696781,0.001197246,0.004935181,0.000635784,0.005043059,0.000879269,0.006606032,<DL,0.000716024,0.35032155,0.050230708,0.004500015,56622.52127,13660.36729
WaDE_170,August_2023,Y,8/15/23,13:59:00,8/15/23 13:59,Herndon,BSL2.1,1,Y,F,NA,7.52,364.6,22.72,7.88,91.5,60,2.58,41.98,39.4,11.33,<DL,6.84,<DL,5.6,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.005134162,3857.771127,4.534365162,3345.700759,1154.435918,0.56511245,0.191474087,25.42592536,18.92845952,0.066971219,0.203349572,0.617380961,2.128414261,0.309461195,0.417346163,92.90685749,0.05608011,0.207679975,<DL,0.004559387,<DL,0.162445003,52.18666057,0.028190502,0.007887257,0.037319574,0.035661223,0.024904314,0.013636883,0.001219301,0.008355451,0.007976708,0.00161945,0.00526955,0.000740833,0.005513731,0.000848472,0.006299125,0.015696049,0.002216696,0.315825377,0.181063064,0.003675587,59909.19865,10444.02357
WaDE_171,August_2023,Y,8/15/23,14:16:00,8/15/23 14:16,Herndon,BSL2.3,1,Y,F,NA,7.53,369.5,21.67,7.87,89.5,80,1.74,38.89,37.15,17.01,<DL,7.53,<DL,4.4,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003947531,4737.229535,4.083831597,3520.180426,872.9214109,0.49599741,0.318455585,12.55299785,14.36157635,0.041988163,0.150768805,0.26772349,3.777969714,0.24515286,0.414133843,82.09621045,0.048247648,0.186810571,<DL,0.00555148,0.009348171,0.088525939,62.56542417,0.019377011,0.005936699,0.016639095,0.025128119,0.028164238,0.01686426,0.001030181,0.006452128,0.006310176,0.001504743,0.004525484,0.000913348,0.00481036,0.001102109,0.007107268,<DL,0.012638099,0.342249391,0.100254423,0.015957842,55126.22483,13031.50184
WaDE_172,August_2023,Y,8/15/23,14:31:00,8/15/23 14:31,Herndon,BSL2.2,1,Y,F,NA,7.28,367,24.59,8.81,105.9,0,3.41,45.15,41.74,3.83,<DL,7.04,<DL,7.53,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004339673,2664.027575,6.044739448,2945.448608,1419.6005,0.541202416,0.09973603,41.82538126,27.93563601,0.092632504,0.258485147,1.101732823,1.324550159,0.38163168,0.364070396,111.2292982,0.071789173,0.418869695,<DL,0.005002875,<DL,0.258301873,35.99183501,0.043339081,0.012258464,0.065690242,0.054138758,0.02300319,0.011559557,0.002014366,0.013040079,0.011574346,0.002167121,0.00655346,0.001095741,0.006675725,0.001129982,0.005757196,0.01538889,0.009146062,0.307139096,0.2723135,0.012069188,69895.31958,6460.109992
WaDE_173,August_2023,Y,8/15/23,14:45:00,8/15/23 14:45,Herndon,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.83,0.37,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,61.85936708,1.980281045,<DL,34.15953912,0.001385404,0.121249446,0.068981594,<DL,0.003384201,0.09821636,0.121784049,1.460698305,<DL,0.035029046,0.062215686,<DL,<DL,<DL,0.004299695,<DL,<DL,<DL,<DL,0.000184683,<DL,0.000925683,<DL,<DL,<DL,0.000190453,<DL,7.44074E-05,<DL,<DL,<DL,<DL,<DL,<DL,0.000529305,<DL,<DL,0.000598309,36.14637651,4.585063169
WaDE_183,August_2023,Y,8/15/23,09:22:00,8/15/23 09:22,Berens,WBK1,1,Y,F,NA,7.21,243.3,16.73,ND,ND,64,3.01,37.91,34.9,4.12,<DL,10.37,<DL,3.43,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004647334,2610.125501,22.21129599,3308.567807,1040.359178,0.226669065,0.211141799,4.368068237,36.79835897,0.028789074,0.136579681,<DL,<DL,0.089136538,0.143466045,20.9586638,0.089231997,0.022552613,<DL,0.003020836,<DL,0.021750563,13.89587977,0.057649489,0.017385241,0.036530481,0.080837229,0.021623598,0.006957886,0.002648694,0.020153639,0.014060183,0.002508274,0.007813814,0.00089893,0.006445132,0.001115801,0.00319453,0.045236607,0.001657537,0.065921594,0.06537301,0.001595083,40782.77803,9773.703056
WaDE_184,August_2023,Y,8/15/23,09:38:00,8/15/23 09:38,Berens,WBK2,1,Y,F,NA,7.22,219.6,17.55,ND,ND,0,3.4,20.53,17.13,3.92,<DL,3.28,<DL,2.19,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.005457929,5886.489009,4.353578289,7500.904121,2830.256413,0.482117554,0.028270774,6.872672218,11.38473438,0.067954826,0.117210573,0.051585279,5.507482407,0.268811779,0.150450682,25.30397972,0.044445173,0.075502334,<DL,0.00229393,0.031556243,0.099682978,42.85447071,0.042524512,0.011676893,0.079201103,0.052352083,0.024804321,0.012568547,0.001361058,0.011003605,0.007745324,0.001430706,0.004711165,0.000619808,0.004682442,0.000579015,0.00699144,0.016286188,0.000585543,0.092195289,<DL,0.002320925,50473.28687,15876.15925
WaDE_185,August_2023,Y,8/15/23,10:22:00,8/15/23 10:22,Berens,WBK3,1,Y,F,NA,7.56,122.8,20.58,ND,ND,56,2.46,16.03,13.57,3.41,<DL,3.61,<DL,1.78,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004518787,2145.449785,8.377298894,3529.925855,934.7128688,0.435664003,0.106749264,80.71942599,29.35581674,0.115800548,0.115248212,<DL,1.938245969,0.293018638,0.150541791,20.46336333,0.047485447,0.063332003,<DL,<DL,<DL,0.02946466,64.18498154,0.059662629,0.017325911,0.112184313,0.070288696,0.034257711,0.017431186,0.001558038,0.012756557,0.009569803,0.001806322,0.005368741,0.000690814,0.005035303,0.000694519,0.011455009,0.229964998,0.002927609,0.027377166,0.160223903,0.000415463,14387.95986,6774.669272
WaDE_186,August_2023,Y,8/15/23,10:37:00,8/15/23 10:37,Berens,MCA4,1,Y,F,NA,7.76,123.6,20.22,ND,ND,0,2.37,17.42,15.05,2.52,<DL,1.72,<DL,1.82,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.007245434,1501.000515,9.150384221,3801.529378,870.2501316,0.373119019,0.0340048,15.67949218,36.88020661,0.087274524,0.23290152,<DL,<DL,0.28191213,0.140787852,28.94135747,0.058446051,0.04783204,<DL,<DL,<DL,0.021580635,22.0766376,0.045488724,0.016863571,0.117407468,0.075723323,0.023879454,0.008789231,0.002521051,0.016111154,0.013364718,0.002461355,0.006786345,0.001052804,0.00708775,0.001109509,0.008821027,0.173837298,0.004125508,0.080227171,0.175873638,<DL,18066.94011,5601.721223
WaDE_187,August_2023,Y,8/15/23,11:02:00,8/15/23 11:02,Berens,MCA3.2,1,Y,F,NA,7.05,24.67,19.56,ND,ND,86,1.69,2.32,0.63,2.65,<DL,1.87,<DL,3.33,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.058538124,1563.065021,24.49947653,3172.247734,491.572905,0.092591675,<DL,6.23543525,15.06848298,0.07336108,1.359382609,<DL,4.678596106,0.071980905,0.149875136,7.992220485,0.319565141,0.009045539,<DL,0.017058475,<DL,0.057317697,25.52124956,0.279796623,0.132136576,0.883445421,0.625978451,0.15221582,0.034297707,0.017234991,0.121083181,0.089576608,0.014681508,0.042437782,0.005478581,0.038325721,0.005586172,0.005327558,0.095292355,0.004778947,0.016210935,0.532220213,0.001391676,1852.906444,610.6178687
WaDE_188,August_2023,Y,8/15/23,11:20:00,8/15/23 11:20,Berens,MCA3.3,1,Y,F,NA,7.23,50.75,19.29,ND,ND,NA,1.66,5.21,3.55,2.48,<DL,4.02,<DL,4.58,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.013246565,1542.674279,10.46268148,2550.024337,961.5582657,0.093920933,<DL,17.46934992,6.566183744,0.070403989,0.304030118,<DL,2.446020387,0.07296373,0.05272518,21.1793107,0.158945871,<DL,<DL,0.00564868,<DL,0.014962234,30.49123964,0.159523216,0.05820478,0.166870407,0.257805792,0.063998977,0.017366695,0.006806956,0.050817591,0.036250033,0.006379254,0.018740042,0.002437899,0.017579422,0.002543224,0.006889735,<DL,0.001853814,0.008527794,0.180689863,<DL,5471.566115,1694.493567
WaDE_189,August_2023,Y,8/15/23,11:39:00,8/15/23 11:39,Berens,MCA3.1,1,Y,F,NA,7.44,128.4,18.38,ND,ND,52,1.85,18.41,16.56,2.9,<DL,2.49,<DL,3.37,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.011977302,2029.124503,2.178209812,2944.967465,816.8285894,0.218958352,<DL,4.555271996,15.30530093,0.035547612,0.274412546,<DL,1.76618636,0.112064976,0.110379887,31.32962388,0.121350135,0.018606312,<DL,0.004793197,<DL,0.024978942,23.43300308,0.111308467,0.035987959,0.121481609,0.161544708,0.041255871,0.01221469,0.003977917,0.031001021,0.022581713,0.004174556,0.011800293,0.001619914,0.010100846,0.001652935,0.004759535,<DL,0.002612215,0.046458328,0.165973942,<DL,18937.24992,6381.372375
WaDE_190,August_2023,Y,8/15/23,11:56:00,8/15/23 11:56,Berens,MCA2,1,Y,F,NA,7.64,166,20.13,ND,ND,85,2.47,23.35,20.88,2.74,<DL,2.63,<DL,2.63,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.004806553,1598.029821,9.880380946,3317.337365,732.0511614,0.369438058,0.070914961,2.627561779,23.41257715,0.045639416,0.218623868,<DL,<DL,0.217486153,0.235608965,44.01931063,0.078688036,0.033299652,<DL,<DL,<DL,0.028462102,23.41148332,0.053536974,0.020829093,0.080636917,0.091141624,0.026576397,0.009385477,0.002825439,0.019693869,0.015474886,0.003057409,0.008943976,0.001125974,0.007467087,0.00107078,0.00630505,0.255126766,0.003556638,0.090819177,0.17773411,<DL,27477.19639,5920.877657
WaDE_191,August_2023,Y,8/15/23,12:15:00,8/15/23 12:15,Berens,MCA1,1,Y,F,NA,7.48,219.3,18.94,ND,ND,63,2.64,32.97,30.33,2.73,<DL,5.32,<DL,3.3,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.005983068,1794.445381,3.543999028,3454.59147,806.9139728,0.352505351,0.088166884,14.81804798,26.85685854,0.082989993,0.280647332,0.359284085,1.305850487,0.22107846,0.264431526,63.22938988,0.139557196,0.065966386,<DL,0.006060742,0.007208204,0.074390788,24.99624351,0.079959308,0.026875159,0.11065681,0.126094127,0.036384351,0.011788356,0.004309969,0.030177006,0.02493705,0.004786836,0.013688003,0.001841506,0.012038797,0.001878992,0.004569782,0.008881526,0.002398321,0.127318099,0.268105846,0.001097644,42549.51585,6381.788232
WaDE_192,August_2023,Y,8/15/23,12:45:00,8/15/23 12:45,Berens,MTN4,1,Y,F,NA,7.51,78.5,18.44,ND,ND,85,0.58,9.32,8.74,2.57,<DL,5.92,<DL,2.94,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.025398876,1553.707586,8.262294695,3538.518179,861.7203486,0.134653756,0.061569922,15.55607335,10.81331875,0.10093436,0.519223306,<DL,5.535672243,0.087022211,0.111236334,17.07741161,0.051179879,0.025697347,<DL,0.011305744,<DL,0.008998566,38.07549589,0.046850278,0.021033108,0.062801527,0.097822882,0.036435657,0.013248072,0.002777266,0.019223138,0.014213874,0.002629274,0.008184348,0.001241164,0.010635535,0.001712111,0.017657074,0.050366732,0.001162716,0.025655942,0.248480875,<DL,9129.474095,4312.995299
WaDE_193,August_2023,Y,8/15/23,13:15:00,8/15/23 13:15,Berens,MTN2,1,N,P,NA,7.63,86.61,23.34,ND,ND,93,8.25,17.33,9.08,0.68,<DL,2.38,<DL,1.01,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.005635733,144.7824616,49.02246,1006.060444,3021.587779,0.732689868,0.173552804,4.645721347,46.65165925,0.056459072,0.200419891,1.73640583,3.839848321,0.637913024,0.06326984,23.14196151,0.081462343,0.05373633,<DL,0.002601829,<DL,0.097989844,17.98543879,0.118309028,0.029898577,0.222330881,0.122239023,0.029544746,0.009005553,0.002970488,0.021509006,0.016477084,0.00281861,0.008903064,0.001111982,0.006823353,0.001030058,0.005988615,0.10561373,0.01226872,0.018256298,2.456668424,0.003269416,13662.71959,2084.689064
